PhraseId,Sentiment
206613,neuteral
206614,positive
206615,positive
206616,somewhat positive
206617,somewhat positive
206618,somewhat positive
206619,neuteral
206620,neuteral
206621,neuteral
206622,somewhat positive
206623,somewhat positive
206624,somewhat negative
206625,somewhat negative
206626,somewhat negative
206627,somewhat negative
206628,somewhat positive
206629,somewhat positive
206630,somewhat positive
206631,neuteral
206632,neuteral
206633,neuteral
206634,positive
206635,neuteral
206636,neuteral
206637,neuteral
206638,positive
206639,positive
206640,somewhat positive
206641,somewhat positive
206642,somewhat positive
206643,somewhat positive
206644,neuteral
206645,neuteral
206646,somewhat positive
206647,somewhat positive
206648,somewhat positive
206649,neuteral
206650,neuteral
206651,neuteral
206652,somewhat positive
206653,neuteral
206654,neuteral
206655,neuteral
206656,neuteral
206657,neuteral
206658,neuteral
206659,neuteral
206660,neuteral
206661,neuteral
206662,neuteral
206663,neuteral
206664,neuteral
206665,neuteral
206666,neuteral
206667,somewhat positive
206668,somewhat positive
206669,somewhat positive
206670,somewhat positive
206671,somewhat positive
206672,somewhat positive
206673,somewhat positive
206674,somewhat positive
206675,neuteral
206676,neuteral
206677,neuteral
206678,neuteral
206679,neuteral
206680,neuteral
206681,neuteral
206682,neuteral
206683,neuteral
206684,neuteral
206685,neuteral
206686,neuteral
206687,neuteral
206688,neuteral
206689,neuteral
206690,neuteral
206691,somewhat positive
206692,somewhat positive
206693,somewhat positive
206694,somewhat positive
206695,somewhat positive
206696,neuteral
206697,neuteral
206698,neuteral
206699,neuteral
206700,neuteral
206701,neuteral
206702,neuteral
206703,neuteral
206704,neuteral
206705,neuteral
206706,neuteral
206707,neuteral
206708,neuteral
206709,neuteral
206710,neuteral
206711,neuteral
206712,neuteral
206713,somewhat negative
206714,somewhat negative
206715,somewhat negative
206716,somewhat negative
206717,somewhat negative
206718,somewhat positive
206719,somewhat positive
206720,somewhat negative
206721,somewhat positive
206722,somewhat positive
206723,somewhat negative
206724,somewhat negative
206725,somewhat negative
206726,neuteral
206727,neuteral
206728,neuteral
206729,neuteral
206730,neuteral
206731,neuteral
206732,neuteral
206733,neuteral
206734,neuteral
206735,neuteral
206736,neuteral
206737,neuteral
206738,neuteral
206739,neuteral
206740,neuteral
206741,neuteral
206742,neuteral
206743,neuteral
206744,neuteral
206745,neuteral
206746,neuteral
206747,somewhat negative
206748,somewhat negative
206749,somewhat negative
206750,neuteral
206751,somewhat negative
206752,somewhat negative
206753,neuteral
206754,neuteral
206755,neuteral
206756,neuteral
206757,neuteral
206758,neuteral
206759,neuteral
206760,neuteral
206761,neuteral
206762,neuteral
206763,neuteral
206764,neuteral
206765,neuteral
206766,neuteral
206767,neuteral
206768,neuteral
206769,neuteral
206770,somewhat negative
206771,neuteral
206772,neuteral
206773,somewhat negative
206774,somewhat negative
206775,somewhat negative
206776,neuteral
206777,neuteral
206778,neuteral
206779,neuteral
206780,somewhat negative
206781,somewhat negative
206782,somewhat negative
206783,neuteral
206784,neuteral
206785,neuteral
206786,neuteral
206787,neuteral
206788,neuteral
206789,neuteral
206790,somewhat negative
206791,somewhat negative
206792,somewhat negative
206793,neuteral
206794,somewhat negative
206795,somewhat negative
206796,somewhat negative
206797,somewhat negative
206798,somewhat positive
206799,somewhat positive
206800,somewhat positive
206801,somewhat positive
206802,neuteral
206803,neuteral
206804,neuteral
206805,neuteral
206806,neuteral
206807,neuteral
206808,neuteral
206809,neuteral
206810,neuteral
206811,neuteral
206812,neuteral
206813,neuteral
206814,neuteral
206815,neuteral
206816,neuteral
206817,neuteral
206818,neuteral
206819,neuteral
206820,neuteral
206821,neuteral
206822,neuteral
206823,neuteral
206824,neuteral
206825,somewhat negative
206826,somewhat negative
206827,neuteral
206828,neuteral
206829,somewhat negative
206830,somewhat negative
206831,somewhat negative
206832,somewhat negative
206833,neuteral
206834,somewhat negative
206835,somewhat negative
206836,somewhat negative
206837,neuteral
206838,neuteral
206839,neuteral
206840,neuteral
206841,neuteral
206842,neuteral
206843,neuteral
206844,neuteral
206845,neuteral
206846,neuteral
206847,neuteral
206848,neuteral
206849,somewhat negative
206850,neuteral
206851,neuteral
206852,neuteral
206853,neuteral
206854,neuteral
206855,neuteral
206856,neuteral
206857,neuteral
206858,neuteral
206859,neuteral
206860,neuteral
206861,neuteral
206862,neuteral
206863,neuteral
206864,neuteral
206865,neuteral
206866,neuteral
206867,neuteral
206868,neuteral
206869,neuteral
206870,neuteral
206871,neuteral
206872,neuteral
206873,neuteral
206874,neuteral
206875,somewhat negative
206876,somewhat positive
206877,somewhat positive
206878,neuteral
206879,neuteral
206880,neuteral
206881,somewhat positive
206882,somewhat positive
206883,somewhat positive
206884,negative
206885,negative
206886,negative
206887,negative
206888,neuteral
206889,neuteral
206890,neuteral
206891,neuteral
206892,neuteral
206893,neuteral
206894,neuteral
206895,somewhat positive
206896,somewhat positive
206897,somewhat positive
206898,neuteral
206899,neuteral
206900,neuteral
206901,neuteral
206902,neuteral
206903,neuteral
206904,neuteral
206905,neuteral
206906,neuteral
206907,neuteral
206908,neuteral
206909,neuteral
206910,neuteral
206911,neuteral
206912,neuteral
206913,neuteral
206914,neuteral
206915,neuteral
206916,neuteral
206917,neuteral
206918,neuteral
206919,negative
206920,neuteral
206921,neuteral
206922,neuteral
206923,neuteral
206924,neuteral
206925,neuteral
206926,neuteral
206927,neuteral
206928,neuteral
206929,neuteral
206930,neuteral
206931,neuteral
206932,neuteral
206933,neuteral
206934,neuteral
206935,neuteral
206936,neuteral
206937,somewhat negative
206938,somewhat negative
206939,somewhat negative
206940,somewhat negative
206941,somewhat negative
206942,somewhat negative
206943,somewhat negative
206944,neuteral
206945,neuteral
206946,somewhat negative
206947,somewhat positive
206948,somewhat positive
206949,somewhat positive
206950,somewhat positive
206951,somewhat positive
206952,neuteral
206953,neuteral
206954,neuteral
206955,neuteral
206956,neuteral
206957,neuteral
206958,neuteral
206959,neuteral
206960,somewhat negative
206961,neuteral
206962,neuteral
206963,somewhat negative
206964,somewhat negative
206965,neuteral
206966,neuteral
206967,somewhat positive
206968,somewhat positive
206969,somewhat positive
206970,somewhat positive
206971,somewhat positive
206972,somewhat positive
206973,neuteral
206974,somewhat positive
206975,somewhat positive
206976,neuteral
206977,neuteral
206978,neuteral
206979,neuteral
206980,neuteral
206981,neuteral
206982,neuteral
206983,neuteral
206984,neuteral
206985,neuteral
206986,neuteral
206987,neuteral
206988,somewhat positive
206989,somewhat positive
206990,positive
206991,positive
206992,positive
206993,positive
206994,positive
206995,positive
206996,somewhat positive
206997,somewhat positive
206998,somewhat positive
206999,somewhat positive
207000,neuteral
207001,neuteral
207002,neuteral
207003,neuteral
207004,neuteral
207005,neuteral
207006,neuteral
207007,neuteral
207008,neuteral
207009,neuteral
207010,neuteral
207011,neuteral
207012,neuteral
207013,neuteral
207014,neuteral
207015,somewhat positive
207016,neuteral
207017,neuteral
207018,neuteral
207019,somewhat positive
207020,somewhat positive
207021,somewhat positive
207022,somewhat positive
207023,somewhat positive
207024,neuteral
207025,somewhat negative
207026,somewhat negative
207027,neuteral
207028,neuteral
207029,neuteral
207030,neuteral
207031,neuteral
207032,neuteral
207033,neuteral
207034,neuteral
207035,neuteral
207036,neuteral
207037,neuteral
207038,neuteral
207039,neuteral
207040,somewhat positive
207041,somewhat positive
207042,somewhat positive
207043,neuteral
207044,neuteral
207045,neuteral
207046,neuteral
207047,neuteral
207048,somewhat positive
207049,somewhat positive
207050,somewhat positive
207051,somewhat positive
207052,neuteral
207053,neuteral
207054,neuteral
207055,neuteral
207056,neuteral
207057,neuteral
207058,somewhat positive
207059,somewhat positive
207060,somewhat positive
207061,somewhat positive
207062,somewhat positive
207063,somewhat positive
207064,neuteral
207065,neuteral
207066,somewhat positive
207067,somewhat positive
207068,neuteral
207069,neuteral
207070,neuteral
207071,neuteral
207072,neuteral
207073,neuteral
207074,neuteral
207075,neuteral
207076,neuteral
207077,neuteral
207078,neuteral
207079,neuteral
207080,neuteral
207081,somewhat positive
207082,somewhat positive
207083,somewhat positive
207084,somewhat positive
207085,somewhat positive
207086,neuteral
207087,neuteral
207088,neuteral
207089,neuteral
207090,neuteral
207091,neuteral
207092,neuteral
207093,neuteral
207094,neuteral
207095,neuteral
207096,neuteral
207097,neuteral
207098,neuteral
207099,neuteral
207100,neuteral
207101,neuteral
207102,neuteral
207103,neuteral
207104,neuteral
207105,neuteral
207106,neuteral
207107,neuteral
207108,neuteral
207109,neuteral
207110,negative
207111,somewhat negative
207112,somewhat negative
207113,somewhat negative
207114,neuteral
207115,neuteral
207116,positive
207117,positive
207118,positive
207119,somewhat positive
207120,somewhat positive
207121,somewhat positive
207122,neuteral
207123,neuteral
207124,neuteral
207125,neuteral
207126,neuteral
207127,neuteral
207128,neuteral
207129,neuteral
207130,neuteral
207131,neuteral
207132,neuteral
207133,neuteral
207134,neuteral
207135,neuteral
207136,neuteral
207137,neuteral
207138,neuteral
207139,neuteral
207140,neuteral
207141,neuteral
207142,neuteral
207143,neuteral
207144,neuteral
207145,neuteral
207146,neuteral
207147,neuteral
207148,neuteral
207149,neuteral
207150,neuteral
207151,neuteral
207152,neuteral
207153,neuteral
207154,neuteral
207155,neuteral
207156,neuteral
207157,neuteral
207158,neuteral
207159,neuteral
207160,neuteral
207161,neuteral
207162,neuteral
207163,neuteral
207164,neuteral
207165,somewhat negative
207166,somewhat negative
207167,somewhat negative
207168,neuteral
207169,neuteral
207170,neuteral
207171,neuteral
207172,neuteral
207173,somewhat positive
207174,somewhat positive
207175,somewhat positive
207176,somewhat positive
207177,neuteral
207178,neuteral
207179,neuteral
207180,neuteral
207181,neuteral
207182,somewhat negative
207183,somewhat negative
207184,somewhat positive
207185,somewhat positive
207186,somewhat positive
207187,somewhat positive
207188,neuteral
207189,neuteral
207190,neuteral
207191,neuteral
207192,somewhat positive
207193,somewhat positive
207194,neuteral
207195,neuteral
207196,somewhat positive
207197,neuteral
207198,neuteral
207199,somewhat negative
207200,neuteral
207201,neuteral
207202,neuteral
207203,neuteral
207204,neuteral
207205,somewhat negative
207206,somewhat negative
207207,somewhat negative
207208,somewhat negative
207209,neuteral
207210,neuteral
207211,neuteral
207212,somewhat negative
207213,neuteral
207214,neuteral
207215,neuteral
207216,neuteral
207217,somewhat positive
207218,somewhat positive
207219,neuteral
207220,neuteral
207221,neuteral
207222,neuteral
207223,neuteral
207224,neuteral
207225,neuteral
207226,neuteral
207227,neuteral
207228,neuteral
207229,neuteral
207230,neuteral
207231,somewhat negative
207232,neuteral
207233,neuteral
207234,neuteral
207235,neuteral
207236,neuteral
207237,neuteral
207238,neuteral
207239,neuteral
207240,neuteral
207241,neuteral
207242,neuteral
207243,neuteral
207244,neuteral
207245,neuteral
207246,neuteral
207247,neuteral
207248,neuteral
207249,neuteral
207250,neuteral
207251,neuteral
207252,neuteral
207253,somewhat positive
207254,somewhat positive
207255,somewhat positive
207256,somewhat positive
207257,somewhat positive
207258,neuteral
207259,neuteral
207260,neuteral
207261,neuteral
207262,neuteral
207263,neuteral
207264,neuteral
207265,neuteral
207266,neuteral
207267,neuteral
207268,somewhat negative
207269,somewhat negative
207270,somewhat negative
207271,neuteral
207272,somewhat negative
207273,neuteral
207274,neuteral
207275,neuteral
207276,neuteral
207277,neuteral
207278,neuteral
207279,neuteral
207280,neuteral
207281,neuteral
207282,somewhat positive
207283,neuteral
207284,neuteral
207285,neuteral
207286,neuteral
207287,neuteral
207288,neuteral
207289,somewhat positive
207290,neuteral
207291,somewhat positive
207292,somewhat positive
207293,somewhat positive
207294,somewhat positive
207295,somewhat positive
207296,somewhat positive
207297,somewhat positive
207298,neuteral
207299,neuteral
207300,neuteral
207301,neuteral
207302,neuteral
207303,neuteral
207304,neuteral
207305,neuteral
207306,neuteral
207307,neuteral
207308,neuteral
207309,neuteral
207310,neuteral
207311,neuteral
207312,neuteral
207313,neuteral
207314,neuteral
207315,neuteral
207316,neuteral
207317,neuteral
207318,neuteral
207319,somewhat positive
207320,somewhat positive
207321,neuteral
207322,neuteral
207323,neuteral
207324,neuteral
207325,neuteral
207326,neuteral
207327,neuteral
207328,neuteral
207329,neuteral
207330,neuteral
207331,neuteral
207332,neuteral
207333,somewhat negative
207334,neuteral
207335,neuteral
207336,neuteral
207337,neuteral
207338,neuteral
207339,neuteral
207340,neuteral
207341,neuteral
207342,neuteral
207343,neuteral
207344,somewhat positive
207345,somewhat positive
207346,somewhat negative
207347,neuteral
207348,neuteral
207349,neuteral
207350,neuteral
207351,neuteral
207352,neuteral
207353,neuteral
207354,neuteral
207355,neuteral
207356,neuteral
207357,neuteral
207358,neuteral
207359,neuteral
207360,neuteral
207361,neuteral
207362,negative
207363,negative
207364,negative
207365,somewhat negative
207366,neuteral
207367,neuteral
207368,neuteral
207369,somewhat negative
207370,neuteral
207371,neuteral
207372,neuteral
207373,neuteral
207374,neuteral
207375,neuteral
207376,neuteral
207377,neuteral
207378,neuteral
207379,neuteral
207380,neuteral
207381,neuteral
207382,neuteral
207383,neuteral
207384,neuteral
207385,neuteral
207386,neuteral
207387,neuteral
207388,neuteral
207389,neuteral
207390,neuteral
207391,neuteral
207392,neuteral
207393,neuteral
207394,neuteral
207395,neuteral
207396,neuteral
207397,neuteral
207398,neuteral
207399,neuteral
207400,neuteral
207401,neuteral
207402,neuteral
207403,neuteral
207404,neuteral
207405,neuteral
207406,neuteral
207407,neuteral
207408,neuteral
207409,neuteral
207410,neuteral
207411,neuteral
207412,neuteral
207413,neuteral
207414,neuteral
207415,neuteral
207416,neuteral
207417,neuteral
207418,neuteral
207419,neuteral
207420,neuteral
207421,neuteral
207422,neuteral
207423,neuteral
207424,neuteral
207425,neuteral
207426,neuteral
207427,neuteral
207428,neuteral
207429,neuteral
207430,neuteral
207431,neuteral
207432,neuteral
207433,neuteral
207434,somewhat negative
207435,neuteral
207436,neuteral
207437,neuteral
207438,neuteral
207439,neuteral
207440,neuteral
207441,somewhat negative
207442,somewhat negative
207443,somewhat negative
207444,neuteral
207445,neuteral
207446,neuteral
207447,neuteral
207448,neuteral
207449,neuteral
207450,somewhat negative
207451,somewhat negative
207452,somewhat negative
207453,somewhat negative
207454,neuteral
207455,neuteral
207456,neuteral
207457,somewhat negative
207458,somewhat negative
207459,somewhat negative
207460,somewhat negative
207461,neuteral
207462,neuteral
207463,neuteral
207464,neuteral
207465,neuteral
207466,neuteral
207467,neuteral
207468,neuteral
207469,neuteral
207470,neuteral
207471,neuteral
207472,neuteral
207473,neuteral
207474,neuteral
207475,neuteral
207476,neuteral
207477,neuteral
207478,neuteral
207479,neuteral
207480,neuteral
207481,neuteral
207482,neuteral
207483,positive
207484,positive
207485,positive
207486,neuteral
207487,positive
207488,positive
207489,positive
207490,somewhat positive
207491,neuteral
207492,neuteral
207493,neuteral
207494,positive
207495,positive
207496,somewhat positive
207497,somewhat positive
207498,somewhat positive
207499,neuteral
207500,neuteral
207501,neuteral
207502,neuteral
207503,neuteral
207504,neuteral
207505,neuteral
207506,neuteral
207507,neuteral
207508,neuteral
207509,neuteral
207510,neuteral
207511,neuteral
207512,neuteral
207513,neuteral
207514,neuteral
207515,neuteral
207516,neuteral
207517,neuteral
207518,neuteral
207519,neuteral
207520,neuteral
207521,neuteral
207522,neuteral
207523,neuteral
207524,neuteral
207525,neuteral
207526,neuteral
207527,neuteral
207528,neuteral
207529,neuteral
207530,neuteral
207531,neuteral
207532,neuteral
207533,neuteral
207534,neuteral
207535,neuteral
207536,neuteral
207537,neuteral
207538,neuteral
207539,neuteral
207540,neuteral
207541,neuteral
207542,neuteral
207543,neuteral
207544,neuteral
207545,somewhat negative
207546,somewhat negative
207547,neuteral
207548,neuteral
207549,negative
207550,negative
207551,neuteral
207552,neuteral
207553,neuteral
207554,somewhat negative
207555,somewhat negative
207556,neuteral
207557,somewhat negative
207558,somewhat negative
207559,neuteral
207560,somewhat positive
207561,somewhat positive
207562,somewhat positive
207563,neuteral
207564,somewhat positive
207565,neuteral
207566,neuteral
207567,neuteral
207568,neuteral
207569,neuteral
207570,neuteral
207571,neuteral
207572,neuteral
207573,neuteral
207574,neuteral
207575,neuteral
207576,neuteral
207577,neuteral
207578,neuteral
207579,neuteral
207580,neuteral
207581,neuteral
207582,neuteral
207583,neuteral
207584,neuteral
207585,somewhat positive
207586,neuteral
207587,neuteral
207588,neuteral
207589,neuteral
207590,neuteral
207591,somewhat positive
207592,somewhat positive
207593,somewhat positive
207594,somewhat positive
207595,somewhat positive
207596,somewhat positive
207597,somewhat negative
207598,somewhat negative
207599,somewhat negative
207600,somewhat negative
207601,somewhat negative
207602,somewhat negative
207603,somewhat negative
207604,neuteral
207605,neuteral
207606,somewhat negative
207607,somewhat negative
207608,somewhat negative
207609,somewhat positive
207610,somewhat positive
207611,somewhat negative
207612,somewhat negative
207613,somewhat negative
207614,neuteral
207615,neuteral
207616,neuteral
207617,neuteral
207618,neuteral
207619,neuteral
207620,neuteral
207621,neuteral
207622,neuteral
207623,neuteral
207624,neuteral
207625,neuteral
207626,somewhat negative
207627,neuteral
207628,neuteral
207629,neuteral
207630,neuteral
207631,neuteral
207632,neuteral
207633,neuteral
207634,neuteral
207635,neuteral
207636,somewhat positive
207637,somewhat positive
207638,neuteral
207639,somewhat positive
207640,positive
207641,positive
207642,neuteral
207643,neuteral
207644,neuteral
207645,neuteral
207646,neuteral
207647,neuteral
207648,neuteral
207649,somewhat positive
207650,neuteral
207651,neuteral
207652,neuteral
207653,neuteral
207654,neuteral
207655,neuteral
207656,somewhat positive
207657,somewhat positive
207658,somewhat positive
207659,somewhat positive
207660,somewhat positive
207661,neuteral
207662,neuteral
207663,neuteral
207664,somewhat positive
207665,somewhat positive
207666,neuteral
207667,negative
207668,somewhat negative
207669,somewhat negative
207670,neuteral
207671,neuteral
207672,neuteral
207673,neuteral
207674,neuteral
207675,neuteral
207676,neuteral
207677,neuteral
207678,neuteral
207679,neuteral
207680,neuteral
207681,neuteral
207682,negative
207683,negative
207684,neuteral
207685,neuteral
207686,neuteral
207687,neuteral
207688,neuteral
207689,neuteral
207690,neuteral
207691,neuteral
207692,neuteral
207693,neuteral
207694,neuteral
207695,neuteral
207696,neuteral
207697,neuteral
207698,neuteral
207699,neuteral
207700,neuteral
207701,neuteral
207702,neuteral
207703,neuteral
207704,neuteral
207705,neuteral
207706,neuteral
207707,neuteral
207708,neuteral
207709,neuteral
207710,neuteral
207711,neuteral
207712,neuteral
207713,neuteral
207714,neuteral
207715,neuteral
207716,neuteral
207717,neuteral
207718,neuteral
207719,neuteral
207720,neuteral
207721,neuteral
207722,somewhat negative
207723,neuteral
207724,somewhat negative
207725,somewhat negative
207726,somewhat negative
207727,somewhat negative
207728,somewhat negative
207729,neuteral
207730,somewhat negative
207731,somewhat positive
207732,somewhat positive
207733,somewhat negative
207734,somewhat negative
207735,somewhat negative
207736,somewhat negative
207737,neuteral
207738,neuteral
207739,neuteral
207740,neuteral
207741,somewhat negative
207742,neuteral
207743,neuteral
207744,neuteral
207745,neuteral
207746,neuteral
207747,neuteral
207748,neuteral
207749,neuteral
207750,neuteral
207751,neuteral
207752,neuteral
207753,neuteral
207754,neuteral
207755,somewhat positive
207756,somewhat positive
207757,neuteral
207758,somewhat positive
207759,somewhat positive
207760,somewhat positive
207761,neuteral
207762,neuteral
207763,neuteral
207764,somewhat positive
207765,somewhat positive
207766,neuteral
207767,neuteral
207768,somewhat positive
207769,somewhat positive
207770,somewhat positive
207771,somewhat positive
207772,somewhat positive
207773,positive
207774,somewhat positive
207775,neuteral
207776,neuteral
207777,neuteral
207778,neuteral
207779,neuteral
207780,somewhat positive
207781,somewhat positive
207782,neuteral
207783,somewhat positive
207784,somewhat positive
207785,somewhat positive
207786,somewhat positive
207787,somewhat positive
207788,neuteral
207789,neuteral
207790,neuteral
207791,neuteral
207792,neuteral
207793,somewhat positive
207794,neuteral
207795,neuteral
207796,neuteral
207797,neuteral
207798,neuteral
207799,neuteral
207800,neuteral
207801,neuteral
207802,somewhat positive
207803,somewhat positive
207804,neuteral
207805,somewhat positive
207806,somewhat positive
207807,neuteral
207808,neuteral
207809,neuteral
207810,neuteral
207811,neuteral
207812,neuteral
207813,neuteral
207814,neuteral
207815,neuteral
207816,neuteral
207817,neuteral
207818,neuteral
207819,neuteral
207820,neuteral
207821,neuteral
207822,neuteral
207823,neuteral
207824,neuteral
207825,neuteral
207826,neuteral
207827,neuteral
207828,neuteral
207829,neuteral
207830,neuteral
207831,neuteral
207832,neuteral
207833,neuteral
207834,neuteral
207835,neuteral
207836,neuteral
207837,neuteral
207838,somewhat positive
207839,somewhat positive
207840,neuteral
207841,neuteral
207842,neuteral
207843,neuteral
207844,somewhat positive
207845,neuteral
207846,neuteral
207847,neuteral
207848,neuteral
207849,neuteral
207850,neuteral
207851,neuteral
207852,neuteral
207853,neuteral
207854,neuteral
207855,neuteral
207856,neuteral
207857,neuteral
207858,neuteral
207859,neuteral
207860,neuteral
207861,neuteral
207862,neuteral
207863,neuteral
207864,neuteral
207865,neuteral
207866,somewhat negative
207867,neuteral
207868,neuteral
207869,neuteral
207870,neuteral
207871,neuteral
207872,neuteral
207873,neuteral
207874,neuteral
207875,neuteral
207876,neuteral
207877,neuteral
207878,neuteral
207879,neuteral
207880,neuteral
207881,neuteral
207882,neuteral
207883,neuteral
207884,neuteral
207885,neuteral
207886,neuteral
207887,neuteral
207888,neuteral
207889,neuteral
207890,neuteral
207891,neuteral
207892,neuteral
207893,neuteral
207894,neuteral
207895,neuteral
207896,neuteral
207897,neuteral
207898,neuteral
207899,neuteral
207900,somewhat positive
207901,somewhat positive
207902,neuteral
207903,neuteral
207904,neuteral
207905,neuteral
207906,neuteral
207907,neuteral
207908,neuteral
207909,neuteral
207910,neuteral
207911,neuteral
207912,neuteral
207913,neuteral
207914,neuteral
207915,neuteral
207916,neuteral
207917,neuteral
207918,neuteral
207919,neuteral
207920,neuteral
207921,neuteral
207922,neuteral
207923,neuteral
207924,neuteral
207925,neuteral
207926,neuteral
207927,neuteral
207928,neuteral
207929,neuteral
207930,neuteral
207931,neuteral
207932,neuteral
207933,neuteral
207934,neuteral
207935,neuteral
207936,neuteral
207937,neuteral
207938,neuteral
207939,neuteral
207940,neuteral
207941,neuteral
207942,neuteral
207943,neuteral
207944,negative
207945,neuteral
207946,neuteral
207947,neuteral
207948,neuteral
207949,neuteral
207950,neuteral
207951,neuteral
207952,neuteral
207953,neuteral
207954,neuteral
207955,neuteral
207956,neuteral
207957,somewhat negative
207958,somewhat negative
207959,negative
207960,negative
207961,somewhat negative
207962,neuteral
207963,neuteral
207964,neuteral
207965,neuteral
207966,somewhat positive
207967,somewhat positive
207968,neuteral
207969,neuteral
207970,somewhat positive
207971,somewhat positive
207972,neuteral
207973,neuteral
207974,neuteral
207975,neuteral
207976,neuteral
207977,neuteral
207978,neuteral
207979,neuteral
207980,neuteral
207981,neuteral
207982,neuteral
207983,neuteral
207984,neuteral
207985,somewhat positive
207986,somewhat positive
207987,neuteral
207988,neuteral
207989,neuteral
207990,neuteral
207991,neuteral
207992,neuteral
207993,neuteral
207994,neuteral
207995,neuteral
207996,neuteral
207997,neuteral
207998,neuteral
207999,neuteral
208000,neuteral
208001,neuteral
208002,negative
208003,negative
208004,negative
208005,negative
208006,negative
208007,negative
208008,negative
208009,somewhat negative
208010,somewhat negative
208011,somewhat negative
208012,somewhat negative
208013,somewhat negative
208014,somewhat negative
208015,somewhat negative
208016,somewhat negative
208017,somewhat negative
208018,somewhat negative
208019,neuteral
208020,neuteral
208021,somewhat negative
208022,somewhat negative
208023,somewhat negative
208024,positive
208025,positive
208026,neuteral
208027,somewhat positive
208028,somewhat positive
208029,neuteral
208030,neuteral
208031,neuteral
208032,neuteral
208033,neuteral
208034,neuteral
208035,neuteral
208036,neuteral
208037,neuteral
208038,somewhat negative
208039,somewhat negative
208040,somewhat negative
208041,neuteral
208042,neuteral
208043,somewhat negative
208044,neuteral
208045,neuteral
208046,somewhat positive
208047,neuteral
208048,neuteral
208049,neuteral
208050,neuteral
208051,somewhat positive
208052,somewhat positive
208053,somewhat positive
208054,somewhat positive
208055,neuteral
208056,neuteral
208057,neuteral
208058,neuteral
208059,somewhat positive
208060,somewhat positive
208061,somewhat positive
208062,somewhat positive
208063,somewhat positive
208064,somewhat positive
208065,somewhat positive
208066,neuteral
208067,neuteral
208068,neuteral
208069,neuteral
208070,neuteral
208071,neuteral
208072,neuteral
208073,neuteral
208074,neuteral
208075,neuteral
208076,neuteral
208077,neuteral
208078,neuteral
208079,neuteral
208080,neuteral
208081,neuteral
208082,neuteral
208083,neuteral
208084,neuteral
208085,neuteral
208086,neuteral
208087,neuteral
208088,neuteral
208089,negative
208090,neuteral
208091,neuteral
208092,neuteral
208093,neuteral
208094,neuteral
208095,neuteral
208096,neuteral
208097,neuteral
208098,neuteral
208099,neuteral
208100,neuteral
208101,somewhat negative
208102,somewhat negative
208103,somewhat negative
208104,somewhat negative
208105,somewhat negative
208106,neuteral
208107,somewhat negative
208108,neuteral
208109,neuteral
208110,neuteral
208111,neuteral
208112,neuteral
208113,neuteral
208114,somewhat negative
208115,somewhat negative
208116,somewhat negative
208117,neuteral
208118,neuteral
208119,neuteral
208120,neuteral
208121,neuteral
208122,neuteral
208123,neuteral
208124,neuteral
208125,neuteral
208126,neuteral
208127,neuteral
208128,neuteral
208129,neuteral
208130,neuteral
208131,neuteral
208132,neuteral
208133,neuteral
208134,neuteral
208135,neuteral
208136,neuteral
208137,neuteral
208138,neuteral
208139,neuteral
208140,neuteral
208141,neuteral
208142,neuteral
208143,neuteral
208144,neuteral
208145,neuteral
208146,neuteral
208147,neuteral
208148,somewhat negative
208149,somewhat negative
208150,somewhat negative
208151,somewhat negative
208152,somewhat negative
208153,somewhat negative
208154,somewhat negative
208155,neuteral
208156,neuteral
208157,neuteral
208158,positive
208159,neuteral
208160,neuteral
208161,neuteral
208162,positive
208163,positive
208164,positive
208165,positive
208166,positive
208167,positive
208168,somewhat positive
208169,somewhat positive
208170,somewhat positive
208171,somewhat positive
208172,somewhat positive
208173,somewhat positive
208174,somewhat positive
208175,somewhat positive
208176,somewhat positive
208177,neuteral
208178,neuteral
208179,neuteral
208180,neuteral
208181,neuteral
208182,neuteral
208183,negative
208184,negative
208185,negative
208186,somewhat positive
208187,somewhat negative
208188,somewhat negative
208189,negative
208190,negative
208191,negative
208192,neuteral
208193,neuteral
208194,neuteral
208195,neuteral
208196,neuteral
208197,neuteral
208198,neuteral
208199,neuteral
208200,neuteral
208201,neuteral
208202,neuteral
208203,neuteral
208204,neuteral
208205,neuteral
208206,neuteral
208207,neuteral
208208,neuteral
208209,neuteral
208210,neuteral
208211,neuteral
208212,neuteral
208213,somewhat positive
208214,somewhat positive
208215,somewhat positive
208216,somewhat positive
208217,somewhat positive
208218,neuteral
208219,somewhat positive
208220,neuteral
208221,neuteral
208222,neuteral
208223,neuteral
208224,neuteral
208225,neuteral
208226,somewhat positive
208227,somewhat positive
208228,neuteral
208229,neuteral
208230,neuteral
208231,neuteral
208232,neuteral
208233,neuteral
208234,neuteral
208235,neuteral
208236,neuteral
208237,neuteral
208238,neuteral
208239,neuteral
208240,neuteral
208241,neuteral
208242,neuteral
208243,neuteral
208244,neuteral
208245,neuteral
208246,neuteral
208247,neuteral
208248,neuteral
208249,neuteral
208250,somewhat positive
208251,neuteral
208252,neuteral
208253,neuteral
208254,neuteral
208255,neuteral
208256,neuteral
208257,somewhat positive
208258,somewhat positive
208259,somewhat positive
208260,somewhat positive
208261,somewhat positive
208262,neuteral
208263,neuteral
208264,neuteral
208265,neuteral
208266,somewhat negative
208267,neuteral
208268,neuteral
208269,neuteral
208270,neuteral
208271,neuteral
208272,neuteral
208273,neuteral
208274,neuteral
208275,neuteral
208276,neuteral
208277,somewhat negative
208278,somewhat negative
